PROJECT: 239-13

Scan ID;#Sub.;Start Time;End Time;Source Name;Velocity (km/s);Observation Type;Opacity;Receiver;Azimuth (deg);Elevation (deg);Pointing Correction X (");Pointing Correction Y (");Focus Correction zZ (mm)
2014-02-23.131;1;2014-02-23 07:49:02;2014-02-23 07:54:10;J1432;0.00;Lissajous;0.10;NIKA;279.91;50.59;-0.40;1.70;-2.10
2014-02-23.132;1;2014-02-23 07:54:13;2014-02-23 07:59:22;J1432;0.00;Lissajous;0.08;NIKA;280.46;49.57;-0.40;1.70;-2.10
2014-02-23.133;1;2014-02-23 07:59:25;2014-02-23 08:04:34;J1432;0.00;Lissajous;0.18;NIKA;281.01;48.56;-0.40;1.70;-2.10
2014-02-23.134;1;2014-02-23 08:04:37;2014-02-23 08:09:46;J1432;0.00;Lissajous;0.07;NIKA;281.55;47.55;-0.40;1.70;-2.10
2014-02-23.135;1;2014-02-23 08:09:49;2014-02-23 08:14:59;J1432;0.00;Lissajous;0.06;NIKA;282.10;46.53;-0.40;1.70;-2.10
2014-02-23.136;1;2014-02-23 08:15:01;2014-02-23 08:20:11;J1432;0.00;Lissajous;0.06;NIKA;282.65;45.52;-0.40;1.70;-2.10
2014-02-23.137;1;2014-02-23 08:20:14;2014-02-23 08:25:23;J1432;0.00;Lissajous;0.05;NIKA;283.19;44.51;-0.40;1.70;-2.10
2014-02-23.138;1;2014-02-23 08:25:25;2014-02-23 08:27:38;1418+546;0.00;Lissajous;0.05;NIKA;283.74;43.50;-0.40;1.70;-2.10
2014-02-23.139;1;2014-02-23 08:28:42;2014-02-23 08:30:01;1418+546;0.00;Lissajous;0.11;NIKA;312.54;45.15;-0.40;1.70;-2.10
2014-02-23.140;1;2014-02-23 08:30:58;2014-02-23 08:32:07;1418+546;0.00;Lissajous;0.07;NIKA;312.57;44.82;-1.50;2.50;-2.10
2014-02-23.141;1;2014-02-23 08:32:11;2014-02-23 08:33:25;1418+546;0.00;Lissajous;0.07;NIKA;312.59;44.65;-1.50;2.50;-2.70
2014-02-23.142;1;2014-02-23 08:33:26;2014-02-23 08:34:47;1418+546;0.00;Lissajous;0.07;NIKA;312.61;44.46;-1.50;2.50;-3.30
2014-02-23.143;1;2014-02-23 08:34:48;2014-02-23 08:36:07;1418+546;0.00;Lissajous;0.03;NIKA;312.63;44.26;-1.50;2.50;-1.50
2014-02-23.144;1;2014-02-23 08:36:09;2014-02-23 08:37:23;1418+546;0.00;Lissajous;0.03;NIKA;312.66;44.06;-1.50;2.50;-0.90
2014-02-23.145;1;2014-02-23 08:38:33;2014-02-23 08:45:01;J1432;0.00;Lissajous;0.07;NIKA;312.70;43.73;-1.50;2.50;-2.20
2014-02-23.146;1;2014-02-23 08:45:03;2014-02-23 08:50:13;J1432;0.00;Lissajous;0.00;NIKA;285.77;39.73;-1.50;2.50;-2.20
2014-02-23.147;1;2014-02-23 08:50:16;2014-02-23 08:55:26;J1432;0.00;Lissajous;0.06;NIKA;286.31;38.74;-1.50;2.50;-2.20
2014-02-23.148;1;2014-02-23 08:55:28;2014-02-23 09:00:37;J1432;0.00;Lissajous;0.03;NIKA;286.86;37.75;-1.50;2.50;-2.20
2014-02-23.149;1;2014-02-23 09:00:39;2014-02-23 09:05:49;J1432;0.00;Lissajous;0.02;NIKA;287.40;36.76;-1.50;2.50;-2.20
2014-02-23.150;1;2014-02-23 09:05:50;2014-02-23 09:11:02;J1432;0.00;Lissajous;0.04;NIKA;287.95;35.78;-1.50;2.50;-2.20
2014-02-23.151;1;2014-02-23 09:11:04;2014-02-23 09:16:12;J1432;0.00;Lissajous;0.02;NIKA;288.49;34.80;-1.50;2.50;-2.20
2014-02-23.152;1;2014-02-23 09:16:16;2014-02-23 09:21:24;J1432;0.00;Lissajous;0.05;NIKA;289.04;33.82;-1.50;2.50;-2.20
2014-02-23.153;1;2014-02-23 09:21:27;2014-02-23 09:26:37;J1432;0.00;Lissajous;0.01;NIKA;289.59;32.84;-1.50;2.50;-2.20
2014-02-23.154;1;2014-02-23 09:26:39;2014-02-23 09:31:48;J1432;0.00;Lissajous;0.06;NIKA;290.15;31.87;-1.50;2.50;-2.20
2014-02-23.155;1;2014-02-23 09:31:50;2014-02-23 09:36:59;J1432;0.00;Lissajous;0.03;NIKA;290.71;30.91;-1.50;2.50;-2.20
2014-02-23.156;1;2014-02-23 09:37:02;2014-02-23 09:42:12;J1432;0.00;Lissajous;0.11;NIKA;291.27;29.94;-1.50;2.50;-2.20
2014-02-23.157;1;2014-02-23 09:42:14;2014-02-23 09:44:15;1418+546;0.00;Lissajous;0.07;NIKA;291.83;28.98;-1.50;2.50;-2.20
2014-02-23.158;4;2014-02-23 09:46:18;2014-02-23 09:47:52;1418+546;0.00;pointing;0.09;NIKA;315.28;34.08;-1.50;1.00;-2.20
2014-02-23.159;1;2014-02-23 09:50:32;2014-02-23 09:56:47;J1432;0.00;Lissajous;0.04;NIKA;315.47;33.58;-1.30;1.00;-2.20
2014-02-23.160;1;2014-02-23 09:56:49;2014-02-23 09:57:54;1418+546;0.00;track;0.03;NIKA;293.44;26.31;-1.30;1.00;-2.20
2014-02-23.161;1;2014-02-23 10:05:33;2014-02-23 10:07:02;1418+546;0.00;Lissajous;1.31;NIKA;316.05;32.20;-1.30;1.00;-2.20
2014-02-23.162;1;2014-02-23 10:07:05;2014-02-23 10:08:18;1418+546;0.00;Lissajous;0.04;NIKA;316.48;31.22;-1.30;1.00;-2.80
2014-02-23.163;1;2014-02-23 10:08:20;2014-02-23 10:09:35;1418+546;0.00;Lissajous;0.04;NIKA;316.56;31.05;-1.30;1.00;-3.40
2014-02-23.164;1;2014-02-23 10:09:36;2014-02-23 10:10:55;1418+546;0.00;Lissajous;0.04;NIKA;316.64;30.88;-1.30;1.00;-1.60
2014-02-23.165;1;2014-02-23 10:10:56;2014-02-23 10:12:11;1418+546;0.00;Lissajous;0.07;NIKA;316.73;30.70;-1.30;1.00;-1.00
2014-02-23.166;1;2014-02-23 10:16:04;2014-02-23 10:17:36;1418+546;0.00;Lissajous;0.11;NIKA;316.95;30.24;-2.50;1.00;-2.50
2014-02-23.167;1;2014-02-23 10:17:37;2014-02-23 10:18:50;1418+546;0.00;Lissajous;0.11;NIKA;317.16;29.80;-2.50;1.00;-3.10
2014-02-23.168;1;2014-02-23 10:18:52;2014-02-23 10:20:04;1418+546;0.00;Lissajous;0.11;NIKA;317.25;29.63;-2.50;1.00;-3.70
2014-02-23.169;1;2014-02-23 10:20:07;2014-02-23 10:21:25;1418+546;0.00;Lissajous;0.11;NIKA;317.33;29.47;-2.50;1.00;-1.90
2014-02-23.170;1;2014-02-23 10:21:28;2014-02-23 10:22:43;1418+546;0.00;Lissajous;0.07;NIKA;317.42;29.29;-2.50;1.00;-1.30
2014-02-23.171;4;2014-02-23 10:27:46;2014-02-23 10:29:11;1418+546;0.00;pointing;0.04;NIKA;317.64;28.85;-2.60;1.00;-2.50
2014-02-23.172;1;2014-02-23 10:35:17;2014-02-23 10:36:35;1418+546;0.00;Lissajous;0.01;NIKA;318.10;28.00;-2.60;1.00;-2.50
2014-02-23.173;1;2014-02-23 10:38:26;2014-02-23 10:39:50;1633+382;0.00;track;0.09;NIKA;318.62;27.06;-2.60;1.00;-2.50
2014-02-23.174;1;2014-02-23 10:39:51;2014-02-23 10:40:20;1633+382;0.00;Lissajous;0.09;NIKA;290.25;42.66;-2.60;1.00;-2.20
2014-02-23.175;1;2014-02-23 10:40:23;2014-02-23 10:40:50;1633+382;0.00;Lissajous;0.09;NIKA;290.29;42.56;-2.60;1.00;-2.50
2014-02-23.176;1;2014-02-23 10:40:53;2014-02-23 10:41:22;1633+382;0.00;Lissajous;0.04;NIKA;290.34;42.46;-2.60;1.00;-2.80
2014-02-23.177;1;2014-02-23 10:41:23;2014-02-23 10:41:46;1633+382;0.00;Lissajous;0.04;NIKA;290.39;42.38;-2.60;1.00;-3.10
2014-02-23.178;1;2014-02-23 10:42:00;2014-02-23 10:42:25;1633+382;0.00;Lissajous;0.04;NIKA;290.42;42.30;-2.60;1.00;-3.10
2014-02-23.179;1;2014-02-23 10:42:27;2014-02-23 10:42:57;1633+382;0.00;Lissajous;0.04;NIKA;290.48;42.18;-2.60;1.00;-2.80
2014-02-23.180;1;2014-02-23 10:42:58;2014-02-23 10:43:26;1633+382;0.00;Lissajous;0.04;NIKA;290.53;42.08;-2.60;1.00;-2.50
2014-02-23.181;1;2014-02-23 10:43:29;2014-02-23 10:43:57;1633+382;0.00;Lissajous;0.04;NIKA;290.56;41.98;-2.60;1.00;-2.20
2014-02-23.182;1;2014-02-23 10:43:59;2014-02-23 10:44:29;1633+382;0.00;Lissajous;0.04;NIKA;290.61;41.88;-2.60;1.00;-1.90
2014-02-23.183;1;2014-02-23 10:44:31;2014-02-23 10:45:00;1633+382;0.00;Lissajous;0.01;NIKA;290.65;41.79;-2.60;1.00;-1.60
2014-02-23.184;1;2014-02-23 10:45:03;2014-02-23 10:45:31;1633+382;0.00;Lissajous;0.01;NIKA;290.70;41.69;-2.60;1.00;-1.30
2014-02-23.185;1;2014-02-23 10:45:34;2014-02-23 10:45:58;1633+382;0.00;Lissajous;0.01;NIKA;290.74;41.59;-2.60;1.00;-1.30
2014-02-23.186;1;2014-02-23 10:46:00;2014-02-23 10:46:28;1633+382;0.00;Lissajous;0.01;NIKA;290.78;41.51;-2.60;1.00;-1.60
2014-02-23.187;1;2014-02-23 10:46:31;2014-02-23 10:46:59;1633+382;0.00;Lissajous;0.01;NIKA;290.82;41.42;-2.60;1.00;-1.90
2014-02-23.188;1;2014-02-23 10:51:14;2014-02-23 10:57:41;Uranus;0.00;track;0.07;NIKA;291.04;40.95;-2.60;1.00;-2.50
2014-02-23.189;1;2014-02-23 10:58:02;2014-02-23 10:58:55;Uranus;0.00;Lissajous;0.10;NIKA;109.33;29.30;-2.60;1.00;-2.50
2014-02-23.190;1;2014-02-23 11:00:56;2014-02-23 11:02:16;Uranus;0.00;Lissajous;0.41;NIKA;109.88;29.84;-2.60;1.00;-2.50
2014-02-23.191;1;2014-02-23 11:04:27;2014-02-23 11:05:05;Uranus;0.00;Lissajous;0.04;NIKA;110.53;30.48;-1.00;-3.00;-2.50
2014-02-23.192;1;2014-02-23 11:05:08;2014-02-23 11:05:36;Uranus;0.00;Lissajous;0.04;NIKA;110.69;30.63;-1.00;-3.00;-2.80
2014-02-23.193;1;2014-02-23 11:05:37;2014-02-23 11:06:05;Uranus;0.00;Lissajous;0.04;NIKA;110.79;30.72;-1.00;-3.00;-3.10
2014-02-23.194;1;2014-02-23 11:06:07;2014-02-23 11:06:33;Uranus;0.00;Lissajous;0.04;NIKA;110.89;30.82;-1.00;-3.00;-3.40
2014-02-23.195;1;2014-02-23 11:06:35;2014-02-23 11:06:59;Uranus;0.00;Lissajous;0.04;NIKA;110.97;30.90;-1.00;-3.00;-3.40
2014-02-23.196;1;2014-02-23 11:07:01;2014-02-23 11:07:28;Uranus;0.00;Lissajous;0.04;NIKA;111.06;30.98;-1.00;-3.00;-3.10
2014-02-23.197;1;2014-02-23 11:07:32;2014-02-23 11:08:01;Uranus;0.00;Lissajous;0.02;NIKA;111.15;31.07;-1.00;-3.00;-2.80
2014-02-23.198;1;2014-02-23 11:08:03;2014-02-23 11:08:32;Uranus;0.00;Lissajous;0.02;NIKA;111.26;31.17;-1.00;-3.00;-2.50
2014-02-23.199;1;2014-02-23 11:08:34;2014-02-23 11:09:03;Uranus;0.00;Lissajous;0.02;NIKA;111.36;31.27;-1.00;-3.00;-2.20
2014-02-23.200;1;2014-02-23 11:09:06;2014-02-23 11:09:36;Uranus;0.00;Lissajous;0.02;NIKA;111.46;31.36;-1.00;-3.00;-1.90
2014-02-23.201;1;2014-02-23 11:09:38;2014-02-23 11:10:06;Uranus;0.00;Lissajous;0.02;NIKA;111.57;31.46;-1.00;-3.00;-1.60
2014-02-23.202;1;2014-02-23 11:10:09;2014-02-23 11:10:33;Uranus;0.00;Lissajous;0.02;NIKA;111.67;31.56;-1.00;-3.00;-1.60
2014-02-23.203;1;2014-02-23 11:10:37;2014-02-23 11:11:04;Uranus;0.00;Lissajous;0.02;NIKA;111.76;31.64;-1.00;-3.00;-1.90
2014-02-23.204;1;2014-02-23 11:11:06;2014-02-23 11:11:35;Uranus;0.00;Lissajous;0.02;NIKA;111.86;31.74;-1.00;-3.00;-2.20
2014-02-23.205;4;2014-02-23 11:14:29;2014-02-23 11:15:50;Uranus;0.00;pointing;0.12;NIKA;112.35;32.19;-1.00;-3.00;-2.30
2014-02-23.23;1;2014-02-23 01:24:04;2014-02-23 01:24:17;1354+195;0.00;track;0.01;NIKA;106.54;51.60;-1.90;1.80;-2.10
2014-02-23.24;1;2014-02-23 01:24:04;2014-02-23 01:25:09;1354+195;0.00;Lissajous;0.01;NIKA;106.59;51.65;-1.90;1.80;-2.10
2014-02-23.25;1;2014-02-23 01:26:37;2014-02-23 01:32:53;J1432;0.00;Lissajous;0.08;NIKA;107.17;52.13;-3.10;1.30;-2.10
2014-02-23.26;1;2014-02-23 01:32:56;2014-02-23 01:38:04;J1432;0.00;Lissajous;0.09;NIKA;80.74;53.11;-3.10;1.30;-2.10
2014-02-23.27;1;2014-02-23 01:38:15;2014-02-23 01:43:23;J1432;0.00;Lissajous;0.09;NIKA;81.31;54.14;-3.10;1.30;-2.10
2014-02-23.28;1;2014-02-23 01:43:26;2014-02-23 01:48:33;J1432;0.00;Lissajous;0.05;NIKA;81.89;55.18;-3.10;1.30;-2.10
2014-02-23.29;1;2014-02-23 01:48:37;2014-02-23 01:53:45;J1432;0.00;Lissajous;0.10;NIKA;82.48;56.20;-3.10;1.30;-2.10
2014-02-23.30;1;2014-02-23 01:53:49;2014-02-23 01:59:00;J1432;0.00;Lissajous;0.17;NIKA;83.06;57.23;-3.10;1.30;-2.10
2014-02-23.31;1;2014-02-23 01:59:02;2014-02-23 02:04:10;J1432;0.00;Lissajous;0.34;NIKA;83.66;58.26;-3.10;1.30;-2.10
2014-02-23.32;1;2014-02-23 02:04:13;2014-02-23 02:09:22;J1432;0.00;Lissajous;0.16;NIKA;84.27;59.29;-3.10;1.30;-2.10
2014-02-23.33;1;2014-02-23 02:09:26;2014-02-23 02:14:34;J1432;0.00;Lissajous;0.00;NIKA;84.89;60.32;-3.10;1.30;-2.10
2014-02-23.34;1;2014-02-23 02:14:37;2014-02-23 02:19:46;J1432;0.00;Lissajous;0.01;NIKA;85.52;61.36;-3.10;1.30;-2.10
2014-02-23.35;1;2014-02-23 02:19:49;2014-02-23 02:24:59;J1432;0.00;Lissajous;0.09;NIKA;86.17;62.39;-3.10;1.30;-2.10
2014-02-23.36;1;2014-02-23 02:25:02;2014-02-23 02:30:12;J1432;0.00;Lissajous;0.09;NIKA;86.84;63.43;-3.10;1.30;-2.10
2014-02-23.37;1;2014-02-23 02:30:14;2014-02-23 02:31:49;1354+195;0.00;track;0.10;NIKA;87.53;64.47;-3.10;1.30;-2.10
2014-02-23.38;1;2014-02-23 02:31:51;2014-02-23 02:33:01;1354+195;0.00;Lissajous;0.10;NIKA;126.59;63.74;-3.10;1.30;-2.10
2014-02-23.39;1;2014-02-23 02:33:02;2014-02-23 02:34:36;J1432;0.00;track;0.00;NIKA;127.05;63.92;-3.10;1.30;-2.10
2014-02-23.40;1;2014-02-23 02:34:51;2014-02-23 02:40:00;J1432;0.00;Lissajous;0.00;NIKA;88.16;65.39;-2.60;2.00;-2.10
2014-02-23.41;1;2014-02-23 02:40:04;2014-02-23 02:45:15;J1432;0.00;Lissajous;0.12;NIKA;88.90;66.42;-2.60;2.00;-2.10
2014-02-23.42;1;2014-02-23 02:45:17;2014-02-23 02:50:20;J1432;0.00;Lissajous;0.07;NIKA;89.66;67.46;-2.60;2.00;-2.10
2014-02-23.43;1;2014-02-23 02:45:17;2014-02-23 02:55:56;J1432;0.00;Lissajous;0.06;NIKA;90.44;68.48;-2.60;2.00;-2.10
2014-02-23.44;1;2014-02-23 02:55:58;2014-02-23 03:01:08;J1432;0.00;Lissajous;0.07;NIKA;91.34;69.59;-2.60;2.00;-2.10
2014-02-23.45;1;2014-02-23 03:01:10;2014-02-23 03:06:20;J1432;0.00;Lissajous;0.05;NIKA;92.23;70.62;-2.60;2.00;-2.10
2014-02-23.46;1;2014-02-23 03:06:23;2014-02-23 03:11:34;J1432;0.00;Lissajous;0.04;NIKA;93.15;71.66;-2.60;2.00;-2.10
2014-02-23.47;1;2014-02-23 03:11:36;2014-02-23 03:16:46;J1432;0.00;Lissajous;0.06;NIKA;94.17;72.70;-2.60;2.00;-2.10
2014-02-23.48;1;2014-02-23 03:16:48;2014-02-23 03:21:58;J1432;0.00;Lissajous;0.13;NIKA;95.26;73.73;-2.60;2.00;-2.10
2014-02-23.49;1;2014-02-23 03:22:00;2014-02-23 03:27:11;J1432;0.00;Lissajous;0.10;NIKA;96.43;74.76;-2.60;2.00;-2.10
2014-02-23.50;1;2014-02-23 03:27:13;2014-02-23 03:32:23;J1432;0.00;Lissajous;0.09;NIKA;97.70;75.80;-2.60;2.00;-2.10
2014-02-23.51;1;2014-02-23 03:32:25;2014-02-23 03:37:35;J1432;0.00;Lissajous;0.04;NIKA;99.13;76.82;-2.60;2.00;-2.10
2014-02-23.52;1;2014-02-23 03:37:38;2014-02-23 03:40:02;1354+195;0.00;track;0.07;NIKA;100.73;77.84;-2.60;2.00;-2.10
2014-02-23.53;1;2014-02-23 03:40:04;2014-02-23 03:40:37;1354+195;0.00;Lissajous;0.07;NIKA;164.90;71.58;-2.60;2.00;-2.10
2014-02-23.54;1;2014-02-23 03:40:57;2014-02-23 03:41:17;1354+195;0.00;track;0.00;NIKA;165.31;71.62;-2.60;2.00;-2.10
2014-02-23.55;1;2014-02-23 03:42:37;2014-02-23 03:43:54;1354+195;0.00;Lissajous;0.00;NIKA;166.78;71.70;-2.60;2.00;-2.10
2014-02-23.56;1;2014-02-23 03:43:57;2014-02-23 03:44:46;PHZG006p61;0.00;track;0.00;NIKA;167.78;71.76;-2.60;2.00;-2.10
2014-02-26.100;1;2014-02-26 06:03:33;2014-02-26 06:08:43;J1432;0.00;Lissajous;0.04;NIKA;268.25;69.18;-15.30;7.30;-1.70
2014-02-26.101;1;2014-02-26 06:08:46;2014-02-26 06:14:00;J1432;0.00;Lissajous;0.03;NIKA;269.09;68.12;-15.30;7.30;-1.70
2014-02-26.102;1;2014-02-26 06:14:02;2014-02-26 06:19:12;J1432;0.00;Lissajous;0.03;NIKA;269.89;67.07;-15.30;7.30;-1.70
2014-02-26.103;1;2014-02-26 06:19:15;2014-02-26 06:24:23;J1432;0.00;Lissajous;0.03;NIKA;270.64;66.03;-15.30;7.30;-1.70
2014-02-26.104;1;2014-02-26 06:24:27;2014-02-26 06:29:39;J1432;0.00;Lissajous;0.01;NIKA;271.36;65.00;-15.30;7.30;-1.70
2014-02-26.105;1;2014-02-26 06:32:34;2014-02-26 06:34:29;1354+195;0.00;track;0.05;NIKA;272.33;63.55;-15.30;7.30;-1.70
2014-02-26.92;1;2014-02-26 05:22:55;2014-02-26 05:24:24;1354+195;0.00;Lissajous;0.01;NIKA;235.68;62.45;-14.10;8.00;-1.70
2014-02-26.93;1;2014-02-26 05:25:59;2014-02-26 05:32:11;J1432;0.00;Lissajous;0.01;NIKA;236.67;61.99;-15.30;7.30;-1.70
2014-02-26.94;1;2014-02-26 05:32:13;2014-02-26 05:37:22;J1432;0.00;Lissajous;0.00;NIKA;262.08;75.39;-15.30;7.30;-1.70
2014-02-26.95;1;2014-02-26 05:37:25;2014-02-26 05:42:34;J1432;0.00;Lissajous;0.00;NIKA;263.30;74.36;-15.30;7.30;-1.70
2014-02-26.96;1;2014-02-26 05:42:37;2014-02-26 05:47:46;J1432;0.00;Lissajous;0.02;NIKA;264.44;73.33;-15.30;7.30;-1.70
2014-02-26.97;1;2014-02-26 05:47:50;2014-02-26 05:53:00;J1432;0.00;Lissajous;0.04;NIKA;265.50;72.29;-15.30;7.30;-1.70
2014-02-26.98;1;2014-02-26 05:53:03;2014-02-26 05:58:14;J1432;0.00;Lissajous;0.04;NIKA;266.47;71.25;-15.30;7.30;-1.70
2014-02-26.99;1;2014-02-26 05:58:15;2014-02-26 06:03:24;J1432;0.00;Lissajous;0.01;NIKA;267.41;70.22;-15.30;7.30;-1.70 
