PROJECT: 232-13

Scan ID;#Sub.;Start Time;End Time;Source Name;Velocity (km/s);Observation Type;Opacity;Receiver;Azimuth (deg);Elevation (deg);Pointing Correction X (");Pointing Correction Y (");Focus Correction zZ (mm)
2014-02-21.52;1;2014-02-21 04:10:48;2014-02-21 04:15:58;PHZG322p62;0.00;Lissajous;0.00;NIKA;193.73;52.73;-1.70;-1.10;-1.80
2014-02-21.53;1;2014-02-21 04:16:00;2014-02-21 04:21:10;PHZG322p62;0.00;Lissajous;0.00;NIKA;195.81;52.46;-1.70;-1.10;-1.80
2014-02-21.54;1;2014-02-21 04:58:16;2014-02-21 05:01:42;1226+023;0.00;track;0.00;NIKA;288.84;12.92;-1.70;-1.10;-1.80
2014-02-21.55;4;2014-02-21 05:01:45;2014-02-21 05:02:50;1226+023;0.00;pointing;0.04;NIKA;231.08;42.00;-1.70;-1.10;-1.80
2014-02-21.56;1;2014-02-21 05:02:51;2014-02-21 05:04:31;1226+023;0.00;Lissajous;0.04;NIKA;231.37;41.81;-1.70;-1.10;-1.80
2014-02-21.57;1;2014-02-21 05:05:56;2014-02-21 05:07:42;1226+023;0.00;Lissajous;0.18;NIKA;232.17;41.34;-2.80;-0.80;-1.80
2014-02-21.58;1;2014-02-21 05:08:54;2014-02-21 05:11:00;1226+023;0.00;Lissajous;0.08;NIKA;232.92;40.87;-2.80;-0.80;-1.80
2014-02-21.59;1;2014-02-21 05:12:19;2014-02-21 05:14:06;1226+023;0.00;Lissajous;0.08;NIKA;233.78;40.32;-1.60;-1.00;-1.80
2014-02-21.60;1;2014-02-21 05:15:56;2014-02-21 05:22:22;PHZG322p62;0.00;Lissajous;0.22;NIKA;234.69;39.73;-1.70;-1.10;-1.80
2014-02-21.61;1;2014-02-21 05:22:24;2014-02-21 05:27:35;PHZG322p62;0.00;Lissajous;0.42;NIKA;219.56;46.16;-1.70;-1.10;-1.80
2014-02-21.62;1;2014-02-21 05:27:38;2014-02-21 05:32:47;PHZG322p62;0.00;Lissajous;0.27;NIKA;221.16;45.48;-1.70;-1.10;-1.80
2014-02-21.63;1;2014-02-21 05:32:49;2014-02-21 05:37:58;PHZG322p62;0.00;Lissajous;0.54;NIKA;222.71;44.78;-1.70;-1.10;-1.80
2014-02-21.64;1;2014-02-21 05:38:01;2014-02-21 05:43:11;PHZG322p62;0.00;Lissajous;0.23;NIKA;224.23;44.07;-1.70;-1.10;-1.80
2014-02-21.65;1;2014-02-21 05:43:13;2014-02-21 05:48:23;PHZG322p62;0.00;Lissajous;0.10;NIKA;225.71;43.33;-1.70;-1.10;-1.80
2014-02-21.66;1;2014-02-21 05:48:24;2014-02-21 05:53:33;PHZG322p62;0.00;Lissajous;0.35;NIKA;227.16;42.57;-1.70;-1.10;-1.80
2014-02-21.67;1;2014-02-21 05:53:36;2014-02-21 05:58:44;PHZG322p62;0.00;Lissajous;0.38;NIKA;228.55;41.80;-1.70;-1.10;-1.80
2014-02-21.68;1;2014-02-21 05:58:48;2014-02-21 06:03:57;PHZG322p62;0.00;Lissajous;0.31;NIKA;229.94;41.01;-1.70;-1.10;-1.80
2014-02-21.69;1;2014-02-21 06:04:00;2014-02-21 06:09:09;PHZG322p62;0.00;Lissajous;0.61;NIKA;231.28;40.20;-1.70;-1.10;-1.80
2014-02-21.70;1;2014-02-21 06:10:22;2014-02-21 06:12:44;1253-055;0.00;Lissajous;0.44;NIKA;232.87;39.20;-1.70;-1.10;-1.80
2014-02-21.71;1;2014-02-21 06:13:56;2014-02-21 06:15:43;1253-055;0.00;Lissajous;0.55;NIKA;235.49;28.76;-0.90;1.00;-1.80
2014-02-21.72;1;2014-02-21 06:18:47;2014-02-21 06:21:41;1413+135;0.00;Lissajous;0.52;NIKA;236.30;28.13;-0.90;1.00;-1.80
2014-02-21.73;1;2014-02-21 06:18:47;2014-02-21 06:25:59;1413+135;0.00;Lissajous;0.81;NIKA;235.11;54.52;-0.90;1.00;-1.80
2014-02-21.74;1;2014-02-21 06:28:59;2014-02-21 06:30:59;1413+135;0.00;Lissajous;0.58;NIKA;236.50;53.77;-0.90;1.00;-1.80
2014-02-21.75;1;2014-02-21 06:49:12;2014-02-21 06:51:38;1502+106;0.00;Lissajous;1.09;NIKA;237.93;52.95;-0.90;1.00;-1.80
2014-02-21.76;10;2014-02-21 11:36:13;2014-02-21 11:38:40;DIY-Tip;0.00;DIY;0.00;NIKA;286.21;4.51;-1.00;1.00;-1.50
2014-02-23.57;1;2014-02-23 03:45:15;2014-02-23 03:50:26;PHZG006p61;0.00;Lissajous;0.10;NIKA;151.81;62.53;-2.20;3.80;-2.10
2014-02-23.58;1;2014-02-23 03:50:28;2014-02-23 03:55:39;PHZG006p61;0.00;Lissajous;0.07;NIKA;154.42;63.00;-2.20;3.80;-2.10
2014-02-23.59;1;2014-02-23 03:55:42;2014-02-23 04:00:52;PHZG006p61;0.00;Lissajous;0.10;NIKA;157.10;63.42;-2.20;3.80;-2.10
2014-02-23.60;1;2014-02-23 04:00:55;2014-02-23 04:06:00;PHZG006p61;0.00;Lissajous;0.08;NIKA;159.86;63.80;-2.20;3.80;-2.10
2014-02-23.61;1;2014-02-23 04:06:09;2014-02-23 04:11:18;PHZG006p61;0.00;Lissajous;0.04;NIKA;162.68;64.13;-2.20;3.80;-2.10
2014-02-23.62;1;2014-02-23 04:11:22;2014-02-23 04:16:32;PHZG006p61;0.00;Lissajous;0.09;NIKA;165.57;64.40;-2.20;3.80;-2.10
2014-02-23.63;1;2014-02-23 04:16:35;2014-02-23 04:21:43;PHZG006p61;0.00;Lissajous;0.08;NIKA;168.50;64.63;-2.20;3.80;-2.10
2014-02-23.64;1;2014-02-23 04:21:47;2014-02-23 04:26:57;PHZG006p61;0.00;Lissajous;0.01;NIKA;171.44;64.81;-2.20;3.80;-2.10
2014-02-23.65;1;2014-02-23 04:27:00;2014-02-23 04:32:12;PHZG006p61;0.00;Lissajous;0.05;NIKA;174.44;64.93;-2.20;3.80;-2.10
2014-02-23.66;1;2014-02-23 04:32:14;2014-02-23 04:37:24;PHZG006p61;0.00;Lissajous;0.06;NIKA;177.47;65.00;-2.20;3.80;-2.10
2014-02-23.67;1;2014-02-23 04:37:27;2014-02-23 04:42:38;PHZG006p61;0.00;Lissajous;0.09;NIKA;180.50;65.01;-2.20;3.80;-2.10
2014-02-23.68;1;2014-02-23 04:42:40;2014-02-23 04:47:50;PHZG006p61;0.00;Lissajous;0.10;NIKA;183.53;64.96;-2.20;3.80;-2.10
2014-02-23.69;1;2014-02-23 04:47:53;2014-02-23 04:53:03;PHZG006p61;0.00;Lissajous;0.05;NIKA;186.56;64.87;-2.20;3.80;-2.10
2014-02-23.70;1;2014-02-23 04:53:06;2014-02-23 04:58:16;PHZG006p61;0.00;Lissajous;0.09;NIKA;189.52;64.71;-2.20;3.80;-2.10
2014-02-23.71;1;2014-02-23 04:58:19;2014-02-23 05:03:29;PHZG006p61;0.00;Lissajous;0.09;NIKA;192.46;64.51;-2.20;3.80;-2.10
2014-02-23.72;1;2014-02-23 05:03:31;2014-02-23 05:05:40;1253-055;0.00;Lissajous;0.17;NIKA;195.36;64.25;-2.20;3.80;-2.10
2014-02-23.73;1;2014-02-23 05:06:55;2014-02-23 05:08:11;1253-055;0.00;Lissajous;0.09;NIKA;221.45;37.66;-0.20;4.50;-2.10
2014-02-23.74;1;2014-02-23 05:08:15;2014-02-23 05:09:28;1253-055;0.00;Lissajous;0.09;NIKA;221.81;37.49;-0.20;4.50;-2.70
2014-02-23.75;1;2014-02-23 05:09:30;2014-02-23 05:10:44;1253-055;0.00;Lissajous;0.08;NIKA;222.14;37.32;-0.20;4.50;-3.30
2014-02-23.76;1;2014-02-23 05:10:47;2014-02-23 05:12:04;1253-055;0.00;Lissajous;0.08;NIKA;222.47;37.14;-0.20;4.50;-1.50
2014-02-23.77;1;2014-02-23 05:12:06;2014-02-23 05:13:13;1253-055;0.00;Lissajous;0.08;NIKA;222.81;36.96;-0.20;4.50;-0.90
2014-02-23.78;56;2014-02-23 05:15:39;2014-02-23 05:26:28;1253-055;0.00;onTheFlyMap;0.07;NIKA;223.67;36.51;-2.07;4.50;-2.10
2014-02-25.235;1;2014-02-25 22:12:52;2014-02-25 22:17:39;0953+254;5.90;Lissajous;0.27;NIKA;114.17;66.87;-12.70;0.50;-1.50
2014-02-25.236;1;2014-02-25 22:20:02;2014-02-25 22:21:03;0953+254;5.90;track;0.21;NIKA;115.56;67.59;-12.70;0.50;-1.50
2014-02-25.237;1;2014-02-25 22:20:02;2014-02-25 22:22:35;0953+254;5.90;Lissajous;0.21;NIKA;116.08;67.84;-12.70;0.50;-1.50
2014-02-25.238;1;2014-02-25 22:23:43;2014-02-25 22:24:54;0953+254;5.90;track;0.20;NIKA;117.07;68.31;-12.70;0.50;-1.50
2014-02-25.239;1;2014-02-25 22:24:56;2014-02-25 22:26:07;0953+254;5.90;Lissajous;0.20;NIKA;117.54;68.53;-12.70;0.50;-1.50
2014-02-25.240;1;2014-02-25 22:28:39;2014-02-25 22:31:07;1156+295;5.90;track;0.22;NIKA;118.82;69.09;-12.70;0.50;-1.50
2014-02-25.241;1;2014-02-25 22:31:10;2014-02-25 22:32:18;1156+295;5.90;Lissajous;0.22;NIKA;85.51;47.88;-12.70;0.50;-1.50
2014-02-25.242;1;2014-02-25 22:34:49;2014-02-25 22:40:57;PHZG198p67;0.00;Lissajous;0.30;NIKA;85.94;48.51;-14.50;3.40;-1.50
2014-02-25.243;1;2014-02-25 22:40:58;2014-02-25 22:46:09;PHZG198p67;0.00;Lissajous;0.18;NIKA;92.35;59.78;-14.50;3.40;-1.50
2014-02-25.244;1;2014-02-25 22:46:11;2014-02-25 22:51:19;PHZG198p67;0.00;Lissajous;0.18;NIKA;93.24;60.81;-14.50;3.40;-1.50
2014-02-25.245;1;2014-02-25 22:51:23;2014-02-25 22:56:33;PHZG198p67;0.00;Lissajous;0.14;NIKA;94.15;61.85;-14.50;3.40;-1.50
2014-02-25.246;1;2014-02-25 22:56:36;2014-02-25 23:01:48;PHZG198p67;0.00;Lissajous;0.41;NIKA;95.11;62.88;-14.50;3.40;-1.50
2014-02-25.247;1;2014-02-25 23:01:51;2014-02-25 23:07:02;PHZG198p67;0.00;Lissajous;0.41;NIKA;96.09;63.93;-14.50;3.40;-1.50
2014-02-25.248;1;2014-02-25 23:07:04;2014-02-25 23:12:16;PHZG198p67;0.00;Lissajous;0.31;NIKA;97.13;64.96;-14.50;3.40;-1.50
2014-02-25.249;1;2014-02-25 23:12:28;2014-02-25 23:17:37;PHZG198p67;0.00;Lissajous;0.16;NIKA;98.23;65.99;-14.50;3.40;-1.50
2014-02-25.250;1;2014-02-25 23:17:40;2014-02-25 23:23:05;PHZG198p67;0.00;Lissajous;0.28;NIKA;99.43;67.05;-14.50;3.40;-1.50
2014-02-25.251;1;2014-02-25 23:23:16;2014-02-25 23:28:24;PHZG198p67;0.00;Lissajous;0.08;NIKA;100.73;68.11;-14.50;3.40;-1.50
2014-02-25.252;1;2014-02-25 23:28:27;2014-02-25 23:33:37;PHZG198p67;0.00;Lissajous;0.08;NIKA;102.09;69.16;-14.50;3.40;-1.50
2014-02-25.253;1;2014-02-25 23:33:40;2014-02-25 23:38:49;PHZG198p67;0.00;Lissajous;0.15;NIKA;103.51;70.17;-14.50;3.40;-1.50
2014-02-25.254;1;2014-02-25 23:38:52;2014-02-25 23:44:03;PHZG198p67;0.00;Lissajous;0.09;NIKA;105.08;71.17;-14.50;3.40;-1.50
2014-02-25.255;1;2014-02-25 23:44:06;2014-02-25 23:49:16;PHZG198p67;0.00;Lissajous;0.10;NIKA;106.71;72.17;-14.50;3.40;-1.50
2014-02-25.256;1;2014-02-25 23:49:19;2014-02-25 23:54:30;PHZG198p67;0.00;Lissajous;0.01;NIKA;108.52;73.17;-14.50;3.40;-1.50
2014-02-25.257;1;2014-02-25 23:54:32;2014-02-26 00:02:53;W3OH;0.00;track;0.02;NIKA;110.56;74.14;-14.50;3.40;-1.50
2014-02-25.58;1;2014-02-25 03:35:27;2014-02-25 03:40:36;PHZG325p63;0.00;Lissajous;0.32;NIKA;184.10;54.73;-5.80;2.40;-1.76
2014-02-25.59;1;2014-02-25 03:40:39;2014-02-25 03:45:34;PHZG325p63;0.00;Lissajous;0.30;NIKA;186.36;54.63;-5.80;2.40;-1.76
2014-02-25.60;1;2014-02-25 03:40:39;2014-02-25 03:51:13;PHZG325p63;0.00;Lissajous;0.29;NIKA;188.45;54.51;-5.80;2.40;-1.76
2014-02-25.61;1;2014-02-25 03:51:15;2014-02-25 03:56:25;PHZG325p63;0.00;Lissajous;0.31;NIKA;190.91;54.30;-5.80;2.40;-1.76
2014-02-25.62;1;2014-02-25 03:56:27;2014-02-25 04:01:38;PHZG325p63;0.00;Lissajous;0.30;NIKA;193.09;54.08;-5.80;2.40;-1.76
2014-02-25.63;1;2014-02-25 04:02:52;2014-02-25 04:08:09;PHZG325p63;0.00;Lissajous;0.29;NIKA;195.74;53.75;-5.80;2.40;-1.76
2014-02-25.64;1;2014-02-25 04:08:12;2014-02-25 04:13:22;PHZG325p63;0.00;Lissajous;0.30;NIKA;197.94;53.44;-5.80;2.40;-1.76
2014-02-25.65;1;2014-02-25 04:13:25;2014-02-25 04:18:36;PHZG325p63;0.00;Lissajous;0.24;NIKA;200.05;53.09;-5.80;2.40;-1.76
2014-02-25.66;1;2014-02-25 04:18:37;2014-02-25 04:23:47;PHZG325p63;0.00;Lissajous;0.30;NIKA;202.11;52.71;-5.80;2.40;-1.76
2014-02-25.67;1;2014-02-25 04:23:49;2014-02-25 04:29:00;PHZG325p63;0.00;Lissajous;0.30;NIKA;204.13;52.30;-5.80;2.40;-1.76
2014-02-25.68;1;2014-02-25 04:29:54;2014-02-25 04:35:05;PHZG325p63;0.00;Lissajous;0.28;NIKA;206.45;51.77;-5.80;2.40;-1.76
2014-02-25.69;1;2014-02-25 04:35:07;2014-02-25 04:40:16;PHZG325p63;0.00;Lissajous;0.30;NIKA;208.40;51.29;-5.80;2.40;-1.76
2014-02-25.70;1;2014-02-25 04:46:19;2014-02-25 04:51:50;PHZG325p63;0.00;Lissajous;0.26;NIKA;211.02;50.57;-5.80;2.40;-1.76
2014-02-25.71;1;2014-02-25 04:51:52;2014-02-25 04:57:02;PHZG325p63;0.00;Lissajous;0.27;NIKA;214.37;49.53;-5.80;2.40;-1.76
2014-02-25.72;1;2014-02-25 04:57:05;2014-02-25 05:02:15;PHZG325p63;0.00;Lissajous;0.26;NIKA;216.13;48.92;-5.80;2.40;-1.76
2014-02-25.73;1;2014-02-25 05:02:18;2014-02-25 05:07:28;PHZG325p63;0.00;Lissajous;0.26;NIKA;217.86;48.29;-5.80;2.40;-1.76
2014-02-25.74;1;2014-02-25 05:07:30;2014-02-25 05:12:39;PHZG325p63;0.00;Lissajous;0.26;NIKA;219.54;47.63;-5.80;2.40;-1.76
2014-02-25.75;1;2014-02-25 05:13:16;2014-02-25 05:14:12;1354+195;0.00;track;0.24;NIKA;221.35;46.88;-5.80;2.40;-1.76
2014-02-26.59;1;2014-02-26 03:12:43;2014-02-26 03:13:53;1144+402;0.00;Lissajous;0.00;NIKA;285.39;71.15;-11.00;-2.40;-1.43
2014-02-26.60;1;2014-02-26 03:14:47;2014-02-26 03:15:56;1144+402;0.00;Lissajous;0.00;NIKA;285.38;70.76;-11.00;-2.40;-1.43
2014-02-26.61;1;2014-02-26 03:17:30;2014-02-26 03:19:15;PHZG191p62;0.00;track;0.03;NIKA;285.36;70.24;-13.10;6.80;-1.43
2014-02-26.62;1;2014-02-26 03:19:23;2014-02-26 03:24:33;PHZG191p62;0.00;Lissajous;0.01;NIKA;276.22;56.69;-13.10;6.80;-1.43
2014-02-26.63;1;2014-02-26 03:24:35;2014-02-26 03:29:46;PHZG191p62;0.00;Lissajous;0.04;NIKA;276.84;55.66;-13.10;6.80;-1.43
2014-02-26.64;1;2014-02-26 03:29:47;2014-02-26 03:34:58;PHZG191p62;0.00;Lissajous;0.02;NIKA;277.42;54.63;-13.10;6.80;-1.43
2014-02-26.65;1;2014-02-26 03:34:59;2014-02-26 03:40:11;PHZG191p62;0.00;Lissajous;0.00;NIKA;278.00;53.60;-13.10;6.80;-1.43
2014-02-26.66;1;2014-02-26 03:40:14;2014-02-26 03:45:24;PHZG191p62;0.00;Lissajous;0.00;NIKA;278.56;52.57;-13.10;6.80;-1.43
2014-02-26.67;1;2014-02-26 03:45:26;2014-02-26 03:50:37;PHZG191p62;0.00;Lissajous;0.00;NIKA;279.12;51.54;-13.10;6.80;-1.43
2014-02-26.68;1;2014-02-26 03:50:39;2014-02-26 03:55:48;PHZG191p62;0.00;Lissajous;0.03;NIKA;279.69;50.52;-13.10;6.80;-1.43
2014-02-26.69;1;2014-02-26 03:55:51;2014-02-26 04:01:01;PHZG191p62;0.00;Lissajous;0.01;NIKA;280.25;49.50;-13.10;6.80;-1.43
2014-02-26.70;1;2014-02-26 04:01:04;2014-02-26 04:06:13;PHZG191p62;0.00;Lissajous;0.03;NIKA;280.80;48.48;-13.10;6.80;-1.43
2014-02-26.71;1;2014-02-26 04:06:16;2014-02-26 04:11:24;PHZG191p62;0.00;Lissajous;0.05;NIKA;281.35;47.47;-13.10;6.80;-1.43
2014-02-26.72;1;2014-02-26 04:11:27;2014-02-26 04:16:36;PHZG191p62;0.00;Lissajous;0.08;NIKA;281.90;46.46;-13.10;6.80;-1.43
2014-02-26.73;1;2014-02-26 04:16:40;2014-02-26 04:21:49;PHZG191p62;0.00;Lissajous;0.05;NIKA;282.45;45.44;-13.10;6.80;-1.43
2014-02-26.74;1;2014-02-26 04:21:51;2014-02-26 04:27:00;PHZG191p62;0.00;Lissajous;0.05;NIKA;283.01;44.44;-13.10;6.80;-1.43
2014-02-26.75;1;2014-02-26 04:27:03;2014-02-26 04:32:13;PHZG191p62;0.00;Lissajous;0.07;NIKA;283.54;43.43;-13.10;6.80;-1.43
2014-02-26.76;1;2014-02-26 04:32:15;2014-02-26 04:37:23;PHZG191p62;0.00;Lissajous;0.06;NIKA;284.09;42.42;-13.10;6.80;-1.43
2014-02-26.77;1;2014-02-26 04:37:39;2014-02-26 04:38:55;PHZG191p62;0.00;track;0.08;NIKA;284.65;41.39;-13.10;6.80;-1.43 
