PROJECT: 231-13

Scan ID;#Sub.;Start Time;End Time;Source Name;Velocity (km/s);Observation Type;Opacity;Receiver;Azimuth (deg);Elevation (deg);Pointing Correction X (");Pointing Correction Y (");Focus Correction zZ (mm)
2014-02-19.344;1;2014-02-19 23:59:32;2014-02-20 00:04:42;H0902-01;0.00;Lissajous;0.09;NIKA;196.29;50.41;-4.00;-4.60;-1.58
2014-02-20.1;1;2014-02-20 00:04:44;2014-02-20 00:09:54;H0902-01;0.00;Lissajous;0.09;NIKA;198.29;50.09;-4.00;-4.60;-1.58
2014-02-20.10;1;2014-02-20 00:36:48;2014-02-20 00:41:58;H0844-00;0.00;Lissajous;0.09;NIKA;216.12;45.99;-4.00;-4.60;-1.58
2014-02-20.11;7;2014-02-20 00:42:00;2014-02-20 00:43:20;H0844-00;0.00;onTheFlyMap;0.10;NIKA;217.75;45.36;-4.00;-4.60;-1.58
2014-02-20.12;7;2014-02-20 00:43:38;2014-02-20 00:45:03;H0844-00;0.00;onTheFlyMap;0.09;NIKA;218.26;45.16;-4.00;-4.60;-1.58
2014-02-20.13;7;2014-02-20 00:45:06;2014-02-20 00:46:27;H0844-00;0.00;onTheFlyMap;0.09;NIKA;218.70;44.98;-4.00;-4.60;-1.58
2014-02-20.14;7;2014-02-20 00:46:31;2014-02-20 00:47:55;H0844-00;0.00;onTheFlyMap;0.09;NIKA;219.13;44.79;-4.00;-4.60;-1.58
2014-02-20.15;1;2014-02-20 00:47:57;2014-02-20 00:52:25;1226+023;0.00;Lissajous;0.11;NIKA;219.54;44.62;-4.00;-4.60;-1.58
2014-02-20.16;4;2014-02-20 00:53:48;2014-02-20 00:55:00;1226+023;0.00;pointing;0.11;NIKA;137.37;46.71;-3.00;-0.90;-1.58
2014-02-20.17;1;2014-02-20 00:55:02;2014-02-20 01:00:02;H1148+01;0.00;Lissajous;0.17;NIKA;137.75;46.87;-3.00;-0.90;-1.58
2014-02-20.18;1;2014-02-20 00:55:02;2014-02-20 01:06:00;H1148+01;0.00;Lissajous;0.07;NIKA;153.93;51.36;-3.00;-0.90;-1.58
2014-02-20.19;1;2014-02-20 01:06:03;2014-02-20 01:11:28;H1148+01;0.00;Lissajous;0.07;NIKA;156.20;51.86;-3.00;-0.90;-1.58
2014-02-20.2;7;2014-02-20 00:09:56;2014-02-20 00:11:21;H0902-01;0.00;onTheFlyMap;0.09;NIKA;200.23;49.75;-4.00;-4.60;-1.58
2014-02-20.20;1;2014-02-20 01:11:34;2014-02-20 01:16:43;H1148+01;0.00;Lissajous;0.09;NIKA;158.32;52.27;-3.00;-0.90;-1.58
2014-02-20.21;1;2014-02-20 01:16:46;2014-02-20 01:21:53;H1148+01;0.00;Lissajous;0.11;NIKA;160.40;52.63;-3.00;-0.90;-1.58
2014-02-20.22;7;2014-02-20 01:22:02;2014-02-20 01:23:26;H1148+01;0.00;onTheFlyMap;0.12;NIKA;162.43;52.96;-3.00;-0.90;-1.58
2014-02-20.23;7;2014-02-20 01:23:39;2014-02-20 01:25:02;H1148+01;0.00;onTheFlyMap;0.12;NIKA;163.08;53.04;-3.00;-0.90;-1.58
2014-02-20.24;7;2014-02-20 01:25:04;2014-02-20 01:26:26;H1148+01;0.00;onTheFlyMap;0.12;NIKA;163.74;53.14;-3.00;-0.90;-1.58
2014-02-20.25;7;2014-02-20 01:26:29;2014-02-20 01:27:52;H1148+01;0.00;onTheFlyMap;0.11;NIKA;164.31;53.21;-3.00;-0.90;-1.58
2014-02-20.26;1;2014-02-20 01:27:54;2014-02-20 01:32:52;H1201+00;0.00;Lissajous;0.11;NIKA;164.89;53.28;-3.00;-0.90;-1.58
2014-02-20.27;1;2014-02-20 01:33:30;2014-02-20 01:38:38;H1201+00;0.00;Lissajous;0.18;NIKA;162.16;51.99;-3.00;-0.90;-1.58
2014-02-20.28;1;2014-02-20 01:38:41;2014-02-20 01:43:51;H1201+00;0.00;Lissajous;0.14;NIKA;164.28;52.29;-3.00;-0.90;-1.58
2014-02-20.29;1;2014-02-20 01:43:53;2014-02-20 01:49:04;H1201+00;0.00;Lissajous;0.09;NIKA;166.37;52.55;-3.00;-0.90;-1.58
2014-02-20.3;7;2014-02-20 00:11:23;2014-02-20 00:12:46;H0902-01;0.00;onTheFlyMap;0.09;NIKA;200.78;49.63;-4.00;-4.60;-1.58
2014-02-20.30;1;2014-02-20 01:49:06;2014-02-20 01:54:15;H1201+00;0.00;Lissajous;0.11;NIKA;168.50;52.77;-3.00;-0.90;-1.58
2014-02-20.31;7;2014-02-20 01:54:18;2014-02-20 01:55:40;H1201+00;0.00;onTheFlyMap;0.17;NIKA;170.63;52.95;-3.00;-0.90;-1.58
2014-02-20.32;7;2014-02-20 01:55:43;2014-02-20 01:57:05;H1201+00;0.00;onTheFlyMap;0.14;NIKA;171.22;52.99;-3.00;-0.90;-1.58
2014-02-20.33;7;2014-02-20 01:57:09;2014-02-20 01:58:31;H1201+00;0.00;onTheFlyMap;0.14;NIKA;171.79;53.03;-3.00;-0.90;-1.58
2014-02-20.34;7;2014-02-20 01:58:34;2014-02-20 02:00:00;H1201+00;0.00;onTheFlyMap;0.14;NIKA;172.40;53.07;-3.00;-0.90;-1.58
2014-02-20.35;1;2014-02-20 02:01:05;2014-02-20 02:01:24;1226+023;0.00;track;0.14;NIKA;173.00;53.10;-3.00;-0.90;-1.58
2014-02-20.36;4;2014-02-20 02:01:05;2014-02-20 02:02:35;1226+023;0.00;pointing;0.14;NIKA;161.52;53.52;-3.00;-0.90;-1.58
2014-02-20.37;1;2014-02-20 02:03:26;2014-02-20 02:05:12;1226+023;0.00;Lissajous;0.14;NIKA;162.51;53.67;-3.00;-0.90;-1.58
2014-02-20.38;1;2014-02-20 02:06:26;2014-02-20 02:12:24;H1148+01;0.00;Lissajous;0.07;NIKA;163.73;53.84;-3.20;-3.40;-1.58
2014-02-20.39;1;2014-02-20 02:12:28;2014-02-20 02:17:39;H1148+01;0.00;Lissajous;0.16;NIKA;183.74;54.11;-3.20;-3.40;-1.58
2014-02-20.4;7;2014-02-20 00:12:50;2014-02-20 00:14:11;H0902-01;0.00;onTheFlyMap;0.09;NIKA;201.27;49.53;-4.00;-4.60;-1.58
2014-02-20.40;1;2014-02-20 02:17:41;2014-02-20 02:22:49;H1148+01;0.00;Lissajous;0.15;NIKA;185.96;54.02;-3.20;-3.40;-1.58
2014-02-20.41;1;2014-02-20 02:22:52;2014-02-20 02:28:02;H1148+01;0.00;Lissajous;0.13;NIKA;188.16;53.89;-3.20;-3.40;-1.58
2014-02-20.42;1;2014-02-20 02:28:05;2014-02-20 02:33:16;H1148+01;0.00;Lissajous;0.11;NIKA;190.34;53.71;-3.20;-3.40;-1.58
2014-02-20.43;7;2014-02-20 02:33:17;2014-02-20 02:34:39;H1148+01;0.00;onTheFlyMap;0.07;NIKA;192.52;53.50;-3.20;-3.40;-1.58
2014-02-20.44;7;2014-02-20 02:34:42;2014-02-20 02:36:07;H1148+01;0.00;onTheFlyMap;0.07;NIKA;193.09;53.43;-3.20;-3.40;-1.58
2014-02-20.45;7;2014-02-20 02:36:09;2014-02-20 02:37:30;H1148+01;0.00;onTheFlyMap;0.07;NIKA;193.65;53.35;-3.20;-3.40;-1.58
2014-02-20.46;7;2014-02-20 02:37:33;2014-02-20 02:38:56;H1148+01;0.00;onTheFlyMap;0.14;NIKA;194.25;53.27;-3.20;-3.40;-1.58
2014-02-20.47;1;2014-02-20 02:38:58;2014-02-20 02:44:22;H1138+09;0.00;Lissajous;0.14;NIKA;194.80;53.23;-3.20;-3.40;-1.58
2014-02-20.48;1;2014-02-20 02:44:25;2014-02-20 02:49:35;H1138+09;0.00;Lissajous;0.11;NIKA;200.66;51.77;-3.20;-3.40;-1.58
2014-02-20.49;1;2014-02-20 02:49:38;2014-02-20 02:54:48;H1138+09;0.00;Lissajous;0.12;NIKA;202.66;51.37;-3.20;-3.40;-1.58
2014-02-20.5;7;2014-02-20 00:14:14;2014-02-20 00:15:09;H0902-01;0.00;onTheFlyMap;0.09;NIKA;201.83;49.43;-4.00;-4.60;-1.58
2014-02-20.50;1;2014-02-20 02:54:51;2014-02-20 03:00:01;H1138+09;0.00;Lissajous;0.13;NIKA;204.63;50.95;-3.20;-3.40;-1.58
2014-02-20.51;1;2014-02-20 03:00:03;2014-02-20 03:05:13;H1138+09;0.00;Lissajous;0.13;NIKA;206.56;50.49;-3.20;-3.40;-1.58
2014-02-20.52;7;2014-02-20 03:05:15;2014-02-20 03:06:20;H1138+09;0.00;onTheFlyMap;0.12;NIKA;208.45;50.01;-3.20;-3.40;-1.58
2014-02-20.53;7;2014-02-20 03:05:15;2014-02-20 03:08:16;H1138+09;0.00;onTheFlyMap;0.12;NIKA;208.84;49.89;-3.20;-3.40;-1.58
2014-02-20.54;7;2014-02-20 03:08:18;2014-02-20 03:09:39;H1138+09;0.00;onTheFlyMap;0.12;NIKA;209.54;49.71;-3.20;-3.40;-1.58
2014-02-20.55;7;2014-02-20 03:09:43;2014-02-20 03:11:05;H1138+09;0.00;onTheFlyMap;0.08;NIKA;210.03;49.56;-3.20;-3.40;-1.58
2014-02-20.56;1;2014-02-20 03:11:08;2014-02-20 03:12:24;1253-055;0.00;track;0.08;NIKA;210.53;49.43;-3.20;-3.40;-1.58
2014-02-20.57;1;2014-02-20 03:12:28;2014-02-20 03:14:07;1253-055;0.00;Lissajous;0.11;NIKA;180.31;47.05;-3.20;-3.40;-1.58
2014-02-20.58;4;2014-02-20 03:15:41;2014-02-20 03:16:52;1253-055;0.00;pointing;0.11;NIKA;181.33;47.04;-4.40;-1.10;-1.58
2014-02-20.6;1;2014-02-20 00:14:14;2014-02-20 00:21:07;H0844-00;0.00;Lissajous;0.09;NIKA;202.16;49.37;-4.00;-4.60;-1.58
2014-02-20.7;1;2014-02-20 00:21:11;2014-02-20 00:26:23;H0844-00;0.00;Lissajous;0.10;NIKA;211.00;47.73;-4.00;-4.60;-1.58
2014-02-20.8;1;2014-02-20 00:26:24;2014-02-20 00:31:32;H0844-00;0.00;Lissajous;0.08;NIKA;212.75;47.18;-4.00;-4.60;-1.58
2014-02-20.9;1;2014-02-20 00:31:36;2014-02-20 00:36:45;H0844-00;0.00;Lissajous;0.05;NIKA;214.45;46.60;-4.00;-4.60;-1.58
2014-02-27.25;1;2014-02-27 01:51:12;2014-02-27 01:52:41;1253-055;0.00;Lissajous;0.37;NIKA;160.21;45.21;-12.40;4.70;-2.00
2014-02-27.26;1;2014-02-27 01:52:44;2014-02-27 01:53:54;1253-055;0.00;Lissajous;0.37;NIKA;161.61;45.47;-12.40;4.70;-2.60
2014-02-27.27;1;2014-02-27 01:54:02;2014-02-27 01:55:15;1253-055;0.00;Lissajous;0.05;NIKA;162.05;45.55;-12.40;4.70;-3.20
2014-02-27.28;1;2014-02-27 01:55:18;2014-02-27 01:56:37;1253-055;0.00;Lissajous;0.05;NIKA;162.49;45.63;-12.40;4.70;-1.40
2014-02-27.29;1;2014-02-27 01:56:39;2014-02-27 01:57:57;1253-055;0.00;Lissajous;0.05;NIKA;162.96;45.71;-12.40;4.70;-0.80
2014-02-27.30;1;2014-02-27 02:01:15;2014-02-27 02:01:40;H1201+00;0.00;Lissajous;0.35;NIKA;164.11;45.89;-12.40;4.70;-1.70
2014-02-27.31;1;2014-02-27 02:02:09;2014-02-27 02:04:11;1253-055;0.00;Lissajous;0.37;NIKA;182.40;53.12;-12.40;4.70;-1.70
2014-02-27.32;6;2014-02-27 02:06:08;2014-02-27 02:08:52;1253-055;0.00;focus;0.39;NIKA;166.24;46.19;-12.40;4.70;-1.70
2014-02-27.33;4;2014-02-27 02:10:22;2014-02-27 02:11:34;1253-055;0.00;pointing;0.39;NIKA;167.77;46.38;-12.40;4.70;-1.70
2014-02-27.34;1;2014-02-27 02:13:05;2014-02-27 02:14:01;Mars;0.00;track;0.39;NIKA;168.75;46.49;-12.40;4.70;-1.70
2014-02-27.35;1;2014-02-27 02:14:16;2014-02-27 02:15:24;Mars;0.00;Lissajous;0.37;NIKA;153.49;41.41;-12.40;4.70;-1.70
2014-02-27.36;1;2014-02-27 02:17:13;2014-02-27 02:18:29;Mars;0.00;Lissajous;0.37;NIKA;154.41;41.67;-11.70;4.70;-1.70
2014-02-27.37;1;2014-02-27 02:18:33;2014-02-27 02:19:46;Mars;0.00;Lissajous;0.37;NIKA;154.82;41.78;-11.70;4.70;-2.30
2014-02-27.38;1;2014-02-27 02:19:49;2014-02-27 02:21:03;Mars;0.00;Lissajous;0.36;NIKA;155.22;41.89;-11.70;4.70;-2.90
2014-02-27.39;1;2014-02-27 02:21:06;2014-02-27 02:22:22;Mars;0.00;Lissajous;0.36;NIKA;155.62;41.99;-11.70;4.70;-1.10
2014-02-27.40;1;2014-02-27 02:22:26;2014-02-27 02:23:40;Mars;0.00;Lissajous;0.36;NIKA;156.04;42.10;-11.70;4.70;-0.50
2014-02-27.41;1;2014-02-27 02:26:04;2014-02-27 02:27:11;1253-055;0.00;track;0.34;NIKA;157.08;42.35;-11.70;4.70;-1.60
2014-02-28.71;4;2014-02-28 04:08:00;2014-02-28 04:09:05;1226+023;0.00;pointing;0.11;NIKA;223.74;45.88;-11.30;5.20;-1.70
2014-02-28.72;1;2014-02-28 04:12:30;2014-02-28 04:18:11;H1201+00;0.00;Lissajous;0.02;NIKA;224.65;45.44;-11.60;4.00;-1.70
2014-02-28.73;1;2014-02-28 04:18:14;2014-02-28 04:23:24;H1201+00;0.00;Lissajous;0.10;NIKA;232.74;38.93;-11.60;4.00;-1.70
2014-02-28.74;1;2014-02-28 04:23:27;2014-02-28 04:28:34;H1201+00;0.00;Lissajous;0.10;NIKA;234.01;38.09;-11.60;4.00;-1.70
2014-02-28.75;1;2014-02-28 04:28:38;2014-02-28 04:33:47;H1201+00;0.00;Lissajous;0.19;NIKA;235.25;37.24;-11.60;4.00;-1.70
2014-02-28.76;1;2014-02-28 04:33:50;2014-02-28 04:38:58;H1201+00;0.00;Lissajous;0.10;NIKA;236.47;36.38;-11.60;4.00;-1.70
2014-02-28.77;7;2014-02-28 04:39:01;2014-02-28 04:40:24;H1201+00;0.00;onTheFlyMap;0.04;NIKA;237.65;35.51;-11.60;4.00;-1.70
2014-02-28.78;7;2014-02-28 04:40:26;2014-02-28 04:41:49;H1201+00;0.00;onTheFlyMap;0.04;NIKA;237.97;35.25;-11.60;4.00;-1.70
2014-02-28.79;1;2014-02-28 04:42:23;2014-02-28 04:44:37;1413+135;0.00;track;0.11;NIKA;238.41;34.93;-11.60;4.00;-1.70 
